MatchID,Season,MatchWeek,Date,Time,HomeTeam,AwayTeam,FullTimeHomeTeamGoals,FullTimeAwayTeamGoals,FullTimeResult,HalfTimeHomeTeamGoals,HalfTimeAwayTeamGoals,HalfTimeResult,Referee,HomeTeamShots,AwayTeamShots,HomeTeamShotsOnTarget,AwayTeamShotsOnTarget,HomeTeamCorners,AwayTeamCorners,HomeTeamFouls,AwayTeamFouls,HomeTeamYellowCards,AwayTeamYellowCards,HomeTeamRedCards,AwayTeamRedCards,B365HomeTeam,B365Draw,B365AwayTeam,B365Over2.5Goals,B365Under2.5Goals,MarketMaxHomeTeam,MarketMaxDraw,MarketMaxAwayTeam,MarketAvgHomeTeam,MarketAvgDraw,MarketAvgAwayTeam,MarketMaxOver2.5Goals,MarketMaxUnder2.5Goals,MarketAvgOver2.5Goals,MarketAvgUnder2.5Goals,HomeTeamPoints,AwayTeamPoints
2013-2014_Crystal Palace_West Brom,2013-2014,25,08/02/2014,,Crystal Palace,West Brom,3,1,H,2,0,H,C Foy,10,16,6,6,4,7,13,13,0,3,0,0,2.6,3.3,3,,,,,,,,,,,,,3,0
2013-2014_Liverpool_Arsenal,2013-2014,25,08/02/2014,,Liverpool,Arsenal,5,1,H,4,0,H,M Oliver,22,11,12,6,6,6,14,14,1,2,0,0,2.2,3.6,3.4,,,,,,,,,,,,,3,0
2013-2014_Norwich_Man City,2013-2014,25,08/02/2014,,Norwich,Man City,0,0,D,0,0,D,J Moss,7,15,2,2,4,14,7,6,2,1,0,0,9,5.5,1.36,,,,,,,,,,,,,1,1
2013-2014_Southampton_Stoke,2013-2014,25,08/02/2014,,Southampton,Stoke,2,2,D,2,2,D,C Pawson,17,5,5,4,7,4,7,14,0,4,0,0,1.55,4,7.5,,,,,,,,,,,,,1,1
2013-2014_Sunderland_Hull,2013-2014,25,08/02/2014,,Sunderland,Hull,0,2,A,0,1,A,M Jones,7,25,3,9,2,6,12,16,1,3,1,0,2.15,3.4,3.8,,,,,,,,,,,,,0,3
2013-2014_Swansea_Cardiff,2013-2014,25,08/02/2014,,Swansea,Cardiff,3,0,H,0,0,D,A Marriner,17,7,6,1,5,1,7,8,1,1,0,0,1.85,3.6,4.75,,,,,,,,,,,,,3,0
2013-2014_Man United_Fulham,2013-2014,25,09/02/2014,,Man United,Fulham,2,2,D,0,1,A,K Friend,31,6,9,3,10,1,3,6,0,0,0,0,1.2,7,19,,,,,,,,,,,,,1,1
2013-2014_Tottenham_Everton,2013-2014,25,09/02/2014,,Tottenham,Everton,1,0,H,0,0,D,M Clattenburg,8,11,2,3,9,7,9,13,1,0,0,0,2.1,3.5,3.75,,,,,,,,,,,,,3,0
2013-2014_Cardiff_Aston Villa,2013-2014,26,11/02/2014,,Cardiff,Aston Villa,0,0,D,0,0,D,C Foy,12,18,3,6,7,9,5,9,0,0,0,0,2.5,3.4,3,,,,,,,,,,,,,1,1
2013-2014_Hull_Southampton,2013-2014,26,11/02/2014,,Hull,Southampton,0,1,A,0,0,D,M Atkinson,12,16,4,7,2,2,6,8,0,3,0,0,3,3.25,2.6,,,,,,,,,,,,,0,3
2013-2014_West Brom_Chelsea,2013-2014,26,11/02/2014,,West Brom,Chelsea,1,1,D,0,1,A,A Taylor,12,15,1,4,5,8,9,13,3,4,0,0,7.5,4.5,1.5,,,,,,,,,,,,,1,1
2013-2014_West Ham_Norwich,2013-2014,26,11/02/2014,,West Ham,Norwich,2,0,H,0,0,D,M Oliver,12,13,7,6,5,5,12,16,1,3,0,0,2.05,3.5,4,,,,,,,,,,,,,3,0
2013-2014_Arsenal_Man United,2013-2014,26,12/02/2014,,Arsenal,Man United,0,0,D,0,0,D,M Clattenburg,17,6,5,2,5,5,10,14,1,2,0,0,2.15,3.5,3.6,,,,,,,,,,,,,1,1
2013-2014_Fulham_Liverpool,2013-2014,26,12/02/2014,,Fulham,Liverpool,2,3,A,1,1,D,P Dowd,10,21,3,7,7,5,7,9,4,3,0,0,8,5.25,1.4,,,,,,,,,,,,,0,3
2013-2014_Newcastle_Tottenham,2013-2014,26,12/02/2014,,Newcastle,Tottenham,0,4,A,0,1,A,N Swarbrick,13,15,5,8,8,6,6,11,0,0,0,0,3.3,3.5,2.3,,,,,,,,,,,,,0,3
2013-2014_Stoke_Swansea,2013-2014,26,12/02/2014,,Stoke,Swansea,1,1,D,1,0,H,J Moss,7,13,4,3,2,5,11,12,2,2,0,0,2.7,3.25,2.9,,,,,,,,,,,,,1,1
2013-2014_Arsenal_Sunderland,2013-2014,27,22/02/2014,,Arsenal,Sunderland,4,1,H,3,0,H,A Marriner,12,7,9,3,7,3,10,11,0,1,0,0,1.33,5.5,11,,,,,,,,,,,,,3,0
2013-2014_Cardiff_Hull,2013-2014,27,22/02/2014,,Cardiff,Hull,0,4,A,0,2,A,H Webb,23,12,5,6,9,2,4,11,1,1,0,0,2.75,3.2,2.88,,,,,,,,,,,,,0,3
2013-2014_Chelsea_Everton,2013-2014,27,22/02/2014,,Chelsea,Everton,1,0,H,0,0,D,L Probert,25,8,8,2,8,8,15,12,1,2,0,0,1.57,4,7,,,,,,,,,,,,,3,0
2013-2014_Crystal Palace_Man United,2013-2014,27,22/02/2014,,Crystal Palace,Man United,0,2,A,0,0,D,M Oliver,15,14,6,5,6,4,12,10,0,2,0,0,6.5,4,1.6,,,,,,,,,,,,,0,3
2013-2014_Man City_Stoke,2013-2014,27,22/02/2014,,Man City,Stoke,1,0,H,0,0,D,C Foy,19,7,7,2,8,3,16,13,3,1,0,0,1.18,8,19,,,,,,,,,,,,,3,0
2013-2014_West Brom_Fulham,2013-2014,27,22/02/2014,,West Brom,Fulham,1,1,D,0,1,A,M Dean,16,7,5,3,8,2,13,15,3,3,0,0,1.8,3.9,4.75,,,,,,,,,,,,,1,1
2013-2014_West Ham_Southampton,2013-2014,27,22/02/2014,,West Ham,Southampton,3,1,H,2,1,H,M Clattenburg,10,25,5,5,5,11,10,8,0,1,0,0,3.2,3.4,2.4,,,,,,,,,,,,,3,0
2013-2014_Liverpool_Swansea,2013-2014,27,23/02/2014,,Liverpool,Swansea,4,3,H,3,2,H,M Jones,21,14,10,5,3,5,9,11,1,0,0,0,1.3,5.75,12,,,,,,,,,,,,,3,0
2013-2014_Newcastle_Aston Villa,2013-2014,27,23/02/2014,,Newcastle,Aston Villa,1,0,H,0,0,D,M Atkinson,23,10,5,2,10,1,12,10,2,2,0,0,2.1,3.4,3.9,,,,,,,,,,,,,3,0
2013-2014_Norwich_Tottenham,2013-2014,27,23/02/2014,,Norwich,Tottenham,1,0,H,0,0,D,C Pawson,13,9,3,2,5,3,8,15,1,3,0,0,3.8,3.5,2.1,,,,,,,,,,,,,3,0
2013-2014_Everton_West Ham,2013-2014,28,01/03/2014,,Everton,West Ham,1,0,H,0,0,D,J Moss,22,6,3,1,11,5,9,8,1,1,0,0,1.53,4.2,7.5,,,,,,,,,,,,,3,0
2013-2014_Fulham_Chelsea,2013-2014,28,01/03/2014,,Fulham,Chelsea,1,3,A,0,0,D,M Clattenburg,7,17,3,8,5,4,14,13,2,1,0,0,8,4.75,1.45,,,,,,,,,,,,,0,3
2013-2014_Hull_Newcastle,2013-2014,28,01/03/2014,,Hull,Newcastle,1,4,A,0,2,A,K Friend,13,17,3,7,6,3,13,10,3,2,0,0,2.45,3.2,3.3,,,,,,,,,,,,,0,3
2013-2014_Southampton_Liverpool,2013-2014,28,01/03/2014,,Southampton,Liverpool,0,3,A,0,1,A,L Probert,13,12,2,5,3,6,10,6,1,2,0,0,3.75,3.75,2.05,,,,,,,,,,,,,0,3
2013-2014_Stoke_Arsenal,2013-2014,28,01/03/2014,,Stoke,Arsenal,1,0,H,0,0,D,M Jones,8,10,4,2,3,4,13,11,3,1,0,0,5.5,3.8,1.73,,,,,,,,,,,,,3,0
2013-2014_Aston Villa_Norwich,2013-2014,28,02/03/2014,,Aston Villa,Norwich,4,1,H,4,1,H,A Taylor,10,7,4,4,6,2,12,10,0,3,0,0,2.1,3.4,3.9,,,,,,,,,,,,,3,0
2013-2014_Swansea_Crystal Palace,2013-2014,28,02/03/2014,,Swansea,Crystal Palace,1,1,D,1,0,H,M Dean,7,7,5,4,1,4,8,11,1,4,1,0,1.85,3.5,5,,,,,,,,,,,,,1,1
2013-2014_Tottenham_Cardiff,2013-2014,28,02/03/2014,,Tottenham,Cardiff,1,0,H,1,0,H,P Dowd,15,8,6,2,4,7,11,12,1,3,0,0,1.33,5.25,12,,,,,,,,,,,,,3,0
2013-2014_Cardiff_Fulham,2013-2014,29,08/03/2014,,Cardiff,Fulham,3,1,H,1,0,H,M Atkinson,19,14,9,6,7,6,9,12,1,0,0,0,2.35,3.5,3.2,,,,,,,,,,,,,3,0
2013-2014_Chelsea_Tottenham,2013-2014,29,08/03/2014,,Chelsea,Tottenham,4,0,H,0,0,D,M Oliver,12,6,4,2,5,4,11,18,2,3,0,1,1.57,4,7,,,,,,,,,,,,,3,0
2013-2014_Crystal Palace_Southampton,2013-2014,29,08/03/2014,,Crystal Palace,Southampton,0,1,A,0,1,A,H Webb,6,11,1,3,8,3,14,18,1,5,0,0,3.9,3.3,2.15,,,,,,,,,,,,,0,3
2013-2014_Norwich_Stoke,2013-2014,29,08/03/2014,,Norwich,Stoke,1,1,D,0,0,D,A Marriner,13,6,5,3,3,1,9,12,0,2,0,1,2.25,3.3,3.6,,,,,,,,,,,,,1,1
2013-2014_West Brom_Man United,2013-2014,29,08/03/2014,,West Brom,Man United,0,3,A,0,1,A,J Moss,14,14,3,5,3,5,11,10,1,2,0,0,5,3.6,1.83,,,,,,,,,,,,,0,3
2013-2014_Aston Villa_Chelsea,2013-2014,30,15/03/2014,,Aston Villa,Chelsea,1,0,H,0,0,D,C Foy,13,15,4,2,4,5,14,8,4,0,0,2,7,4.33,1.53,,,,,,,,,,,,,3,0
2013-2014_Everton_Cardiff,2013-2014,30,15/03/2014,,Everton,Cardiff,2,1,H,0,0,D,R East,19,10,6,3,10,5,10,10,1,3,0,0,1.36,5,11,,,,,,,,,,,,,3,0
2013-2014_Fulham_Newcastle,2013-2014,30,15/03/2014,,Fulham,Newcastle,1,0,H,0,0,D,H Webb,12,12,3,3,9,7,11,6,1,0,0,0,2.9,3.4,2.6,,,,,,,,,,,,,3,0
2013-2014_Hull_Man City,2013-2014,30,15/03/2014,,Hull,Man City,0,2,A,0,1,A,L Mason,15,8,5,3,3,4,9,14,2,2,0,1,6.5,4.33,1.57,,,,,,,,,,,,,0,3
2013-2014_Southampton_Norwich,2013-2014,30,15/03/2014,,Southampton,Norwich,4,2,H,1,0,H,K Friend,16,6,6,3,6,1,11,17,1,2,0,0,1.62,4,6.5,,,,,,,,,,,,,3,0
2013-2014_Stoke_West Ham,2013-2014,30,15/03/2014,,Stoke,West Ham,3,1,H,1,1,D,C Pawson,17,8,9,2,6,4,13,13,1,1,0,0,2.25,3.3,3.6,,,,,,,,,,,,,3,0
2013-2014_Sunderland_Crystal Palace,2013-2014,30,15/03/2014,,Sunderland,Crystal Palace,0,0,D,0,0,D,N Swarbrick,19,12,2,5,6,2,16,14,4,4,0,0,2.15,3.3,3.9,,,,,,,,,,,,,1,1
2013-2014_Swansea_West Brom,2013-2014,30,15/03/2014,,Swansea,West Brom,1,2,A,1,0,H,M Atkinson,15,13,4,4,4,1,7,13,1,3,0,0,1.95,3.6,4.33,,,,,,,,,,,,,0,3
2013-2014_Man United_Liverpool,2013-2014,30,16/03/2014,,Man United,Liverpool,0,3,A,0,1,A,M Clattenburg,13,17,1,7,3,4,13,12,1,4,1,0,2.5,3.6,2.9,,,,,,,,,,,,,0,3
2013-2014_Tottenham_Arsenal,2013-2014,30,16/03/2014,,Tottenham,Arsenal,0,1,A,0,1,A,M Dean,17,7,2,3,5,2,18,11,5,3,0,0,3.1,3.4,2.45,,,,,,,,,,,,,0,3
2013-2014_Cardiff_Liverpool,2013-2014,31,22/03/2014,,Cardiff,Liverpool,3,6,A,2,2,D,N Swarbrick,9,19,3,9,4,6,14,11,2,3,0,0,9.5,5.25,1.36,,,,,,,,,,,,,0,3
2013-2014_Chelsea_Arsenal,2013-2014,31,22/03/2014,,Chelsea,Arsenal,6,0,H,4,0,H,A Marriner,21,12,11,5,7,1,14,8,0,1,0,1,1.85,3.6,4.75,,,,,,,,,,,,,3,0
2013-2014_Everton_Swansea,2013-2014,31,22/03/2014,,Everton,Swansea,3,2,H,1,1,D,M Oliver,9,21,6,7,5,12,9,6,0,0,0,0,1.67,3.9,6,,,,,,,,,,,,,3,0
2013-2014_Hull_West Brom,2013-2014,31,22/03/2014,,Hull,West Brom,2,0,H,2,0,H,C Foy,12,17,5,4,4,5,18,13,2,0,0,0,2.25,3.3,3.6,,,,,,,,,,,,,3,0
2013-2014_Man City_Fulham,2013-2014,31,22/03/2014,,Man City,Fulham,5,0,H,1,0,H,J Moss,22,6,12,0,13,2,8,15,0,3,0,1,1.17,9,17,,,,,,,,,,,,,3,0
2013-2014_Newcastle_Crystal Palace,2013-2014,31,22/03/2014,,Newcastle,Crystal Palace,1,0,H,0,0,D,L Probert,21,8,8,1,9,5,4,8,0,1,0,0,1.85,3.6,4.75,,,,,,,,,,,,,3,0
2013-2014_Norwich_Sunderland,2013-2014,31,22/03/2014,,Norwich,Sunderland,2,0,H,2,0,H,P Dowd,14,10,8,2,8,5,16,20,2,4,0,1,2.2,3.3,3.75,,,,,,,,,,,,,3,0
2013-2014_West Ham_Man United,2013-2014,31,22/03/2014,,West Ham,Man United,0,2,A,0,2,A,L Mason,10,16,1,7,12,7,8,8,2,1,0,0,4.5,3.6,1.91,,,,,,,,,,,,,0,3
2013-2014_Aston Villa_Stoke,2013-2014,31,23/03/2014,,Aston Villa,Stoke,1,4,A,1,3,A,M Clattenburg,12,10,3,5,5,3,16,10,5,1,0,0,2.2,3.3,3.75,,,,,,,,,,,,,0,3
2013-2014_Tottenham_Southampton,2013-2014,31,23/03/2014,,Tottenham,Southampton,3,2,H,1,2,A,A Taylor,15,12,6,4,7,3,9,9,1,2,0,0,2.25,3.4,3.5,,,,,,,,,,,,,3,0
2013-2014_Arsenal_Swansea,2013-2014,32,25/03/2014,,Arsenal,Swansea,2,2,D,0,1,A,L Probert,13,8,4,2,7,0,11,12,0,1,0,0,1.57,4.2,6.5,,,,,,,,,,,,,1,1
2013-2014_Man United_Man City,2013-2014,32,25/03/2014,,Man United,Man City,0,3,A,0,1,A,M Oliver,10,13,4,4,5,8,12,8,2,2,0,0,3.5,3.6,2.15,,,,,,,,,,,,,0,3
2013-2014_Newcastle_Everton,2013-2014,32,25/03/2014,,Newcastle,Everton,0,3,A,0,1,A,L Mason,16,8,3,6,9,8,8,10,0,1,0,0,3.5,3.4,2.25,,,,,,,,,,,,,0,3
2013-2014_Liverpool_Sunderland,2013-2014,32,26/03/2014,,Liverpool,Sunderland,2,1,H,1,0,H,K Friend,21,12,7,4,3,4,5,15,0,2,0,0,1.17,9,19,,,,,,,,,,,,,3,0
2013-2014_West Ham_Hull,2013-2014,32,26/03/2014,,West Ham,Hull,2,1,H,1,0,H,M Dean,9,10,3,3,4,5,12,9,0,1,0,1,2.4,3.3,3.3,,,,,,,,,,,,,3,0
2013-2014_Arsenal_Man City,2013-2014,33,29/03/2014,,Arsenal,Man City,1,1,D,0,1,A,M Dean,10,15,3,4,6,6,8,11,1,4,0,0,3.6,3.5,2.15,,,,,,,,,,,,,1,1
2013-2014_Crystal Palace_Chelsea,2013-2014,33,29/03/2014,,Crystal Palace,Chelsea,1,0,H,0,0,D,L Mason,14,21,4,2,2,13,10,4,4,1,0,0,10,4.75,1.4,,,,,,,,,,,,,3,0
2013-2014_Man United_Aston Villa,2013-2014,33,29/03/2014,,Man United,Aston Villa,4,1,H,2,1,H,M Atkinson,9,10,6,1,0,5,10,16,2,4,0,0,1.45,4.75,8,,,,,,,,,,,,,3,0
2013-2014_Southampton_Newcastle,2013-2014,33,29/03/2014,,Southampton,Newcastle,4,0,H,1,0,H,A Marriner,23,5,11,2,7,5,5,6,0,1,0,0,1.75,3.8,5.25,,,,,,,,,,,,,3,0
2013-2014_Stoke_Hull,2013-2014,33,29/03/2014,,Stoke,Hull,1,0,H,0,0,D,N Swarbrick,15,5,3,3,8,1,9,9,2,0,0,0,2.15,3.3,3.9,,,,,,,,,,,,,3,0
2013-2014_Swansea_Norwich,2013-2014,33,29/03/2014,,Swansea,Norwich,3,0,H,2,0,H,J Moss,16,8,7,4,7,4,15,9,1,2,0,0,1.73,3.9,5.25,,,,,,,,,,,,,3,0
2013-2014_West Brom_Cardiff,2013-2014,33,29/03/2014,,West Brom,Cardiff,3,3,D,2,1,H,M Oliver,16,11,6,5,4,1,12,13,1,1,0,0,1.83,3.75,4.75,,,,,,,,,,,,,1,1
2013-2014_Fulham_Everton,2013-2014,33,30/03/2014,,Fulham,Everton,1,3,A,0,0,D,A Taylor,23,14,8,7,5,6,7,4,1,2,0,0,5,3.75,1.8,,,,,,,,,,,,,0,3
2013-2014_Liverpool_Tottenham,2013-2014,33,30/03/2014,,Liverpool,Tottenham,4,0,H,2,0,H,P Dowd,11,15,5,4,5,7,9,9,0,2,0,0,1.48,4.75,7.5,,,,,,,,,,,,,3,0
2013-2014_Sunderland_West Ham,2013-2014,33,31/03/2014,,Sunderland,West Ham,1,2,A,0,1,A,H Webb,26,11,7,6,8,3,11,14,2,4,0,0,2.3,3.3,3.5,,,,,,,,,,,,,0,3
2013-2014_Aston Villa_Fulham,2013-2014,34,05/04/2014,,Aston Villa,Fulham,1,2,A,0,0,D,M Oliver,12,16,6,8,2,7,10,13,3,2,0,0,2.05,3.5,4,,,,,,,,,,,,,0,3
2013-2014_Cardiff_Crystal Palace,2013-2014,34,05/04/2014,,Cardiff,Crystal Palace,0,3,A,0,1,A,P Dowd,13,13,4,8,10,3,5,13,2,4,0,0,2.45,3.25,3.25,,,,,,,,,,,,,0,3
2013-2014_Chelsea_Stoke,2013-2014,34,05/04/2014,,Chelsea,Stoke,3,0,H,1,0,H,L Probert,18,4,8,2,7,3,8,18,0,0,0,0,1.29,6,13,,,,,,,,,,,,,3,0
2013-2014_Hull_Swansea,2013-2014,34,05/04/2014,,Hull,Swansea,1,0,H,1,0,H,H Webb,8,12,4,2,7,2,6,18,0,2,0,0,2.75,3.3,2.8,,,,,,,,,,,,,3,0
2013-2014_Man City_Southampton,2013-2014,34,05/04/2014,,Man City,Southampton,4,1,H,3,1,H,C Foy,15,5,8,1,5,9,9,15,3,0,0,0,1.33,5.75,10,,,,,,,,,,,,,3,0
2013-2014_Newcastle_Man United,2013-2014,34,05/04/2014,,Newcastle,Man United,0,4,A,0,1,A,K Friend,14,8,4,4,4,5,16,6,1,0,0,0,4.2,3.7,1.95,,,,,,,,,,,,,0,3
2013-2014_Norwich_West Brom,2013-2014,34,05/04/2014,,Norwich,West Brom,0,1,A,0,1,A,M Clattenburg,12,8,4,5,7,3,10,11,1,0,0,0,2.4,3.3,3.25,,,,,,,,,,,,,0,3
2013-2014_Everton_Arsenal,2013-2014,34,06/04/2014,,Everton,Arsenal,3,0,H,2,0,H,M Atkinson,14,15,8,5,3,6,6,5,1,2,0,0,2.5,3.4,3,,,,,,,,,,,,,3,0
2013-2014_West Ham_Liverpool,2013-2014,34,06/04/2014,,West Ham,Liverpool,1,2,A,1,1,D,A Taylor,11,17,1,8,4,4,10,9,4,0,0,0,9,5,1.4,,,,,,,,,,,,,0,3
2013-2014_Tottenham_Sunderland,2013-2014,34,07/04/2014,,Tottenham,Sunderland,5,1,H,1,1,D,L Mason,29,8,11,4,8,2,12,8,0,2,0,0,1.57,4.2,6.5,,,,,,,,,,,,,3,0
2013-2014_Crystal Palace_Aston Villa,2013-2014,35,12/04/2014,,Crystal Palace,Aston Villa,1,0,H,0,0,D,H Webb,14,7,4,4,2,4,7,12,0,2,0,0,2.15,3.3,3.9,,,,,,,,,,,,,3,0
2013-2014_Fulham_Norwich,2013-2014,35,12/04/2014,,Fulham,Norwich,1,0,H,1,0,H,M Dean,14,13,3,3,8,8,10,12,1,3,0,0,2.15,3.5,3.6,,,,,,,,,,,,,3,0
2013-2014_Southampton_Cardiff,2013-2014,35,12/04/2014,,Southampton,Cardiff,0,1,A,0,0,D,J Moss,19,6,7,4,5,5,9,7,0,0,0,0,1.45,4.75,8,,,,,,,,,,,,,0,3
2013-2014_Stoke_Newcastle,2013-2014,35,12/04/2014,,Stoke,Newcastle,1,0,H,1,0,H,M Jones,10,13,3,1,4,5,12,11,1,1,0,0,2.1,3.4,3.9,,,,,,,,,,,,,3,0
2013-2014_Sunderland_Everton,2013-2014,35,12/04/2014,,Sunderland,Everton,0,1,A,0,0,D,L Probert,24,20,6,3,6,6,17,15,3,1,0,0,4.75,3.7,1.83,,,,,,,,,,,,,0,3
2013-2014_West Brom_Tottenham,2013-2014,35,12/04/2014,,West Brom,Tottenham,3,3,D,3,1,H,N Swarbrick,6,20,5,8,2,2,11,8,4,2,0,0,3.1,3.6,2.38,,,,,,,,,,,,,1,1
2013-2014_Liverpool_Man City,2013-2014,35,13/04/2014,,Liverpool,Man City,3,2,H,2,0,H,M Clattenburg,10,13,4,5,7,7,7,9,1,3,1,0,2.45,3.7,2.9,,,,,,,,,,,,,3,0
2013-2014_Swansea_Chelsea,2013-2014,35,13/04/2014,,Swansea,Chelsea,0,1,A,0,0,D,P Dowd,7,26,4,3,5,12,8,13,0,2,1,0,5,3.6,1.83,,,,,,,,,,,,,0,3
2013-2014_Arsenal_West Ham,2013-2014,36,15/04/2014,,Arsenal,West Ham,3,1,H,1,1,D,K Friend,14,12,8,2,4,3,14,12,2,2,0,0,1.4,5,9,,,,,,,,,,,,,3,0
2013-2014_Everton_Crystal Palace,2013-2014,36,16/04/2014,,Everton,Crystal Palace,2,3,A,0,1,A,A Marriner,17,7,5,4,13,3,6,10,1,2,0,0,1.4,4.75,10,,,,,,,,,,,,,0,3
2013-2014_Man City_Sunderland,2013-2014,36,16/04/2014,,Man City,Sunderland,2,2,D,1,0,H,M Atkinson,16,11,4,3,3,6,14,10,1,2,0,0,1.17,9,17,,,,,,,,,,,,,1,1
2013-2014_Aston Villa_Southampton,2013-2014,37,19/04/2014,,Aston Villa,Southampton,0,0,D,0,0,D,L Mason,6,3,1,2,5,3,11,11,0,2,0,0,3.4,3.4,2.1,,,,,,,,,,,,,1,1
2013-2014_Cardiff_Stoke,2013-2014,37,19/04/2014,,Cardiff,Stoke,1,1,D,0,1,A,H Webb,13,14,4,5,12,7,6,12,2,3,0,0,2.38,3.2,3,,,,,,,,,,,,,1,1
2013-2014_Chelsea_Sunderland,2013-2014,37,19/04/2014,,Chelsea,Sunderland,1,2,A,1,1,D,M Dean,31,7,15,3,10,4,11,14,1,2,0,0,1.18,7,13,,,,,,,,,,,,,0,3
2013-2014_Newcastle_Swansea,2013-2014,37,19/04/2014,,Newcastle,Swansea,1,2,A,1,1,D,C Foy,14,10,4,2,2,8,6,9,2,0,0,0,2.63,3.3,2.6,,,,,,,,,,,,,0,3
2013-2014_Tottenham_Fulham,2013-2014,37,19/04/2014,,Tottenham,Fulham,3,1,H,1,1,D,L Probert,14,11,5,4,4,5,8,11,0,1,0,0,1.5,4.2,6.5,,,,,,,,,,,,,3,0
2013-2014_West Ham_Crystal Palace,2013-2014,37,19/04/2014,,West Ham,Crystal Palace,0,1,A,0,0,D,M Atkinson,13,11,4,3,3,11,7,16,1,1,0,0,2.2,3.2,3.4,,,,,,,,,,,,,0,3
2013-2014_Everton_Man United,2013-2014,37,20/04/2014,,Everton,Man United,2,0,H,2,0,H,M Clattenburg,17,9,5,2,6,5,9,8,2,2,0,0,2.4,3.4,2.8,,,,,,,,,,,,,3,0
2013-2014_Hull_Arsenal,2013-2014,37,20/04/2014,,Hull,Arsenal,0,3,A,0,2,A,J Moss,13,12,4,6,7,0,10,7,1,1,0,0,4.5,3.6,1.8,,,,,,,,,,,,,0,3
2013-2014_Norwich_Liverpool,2013-2014,37,20/04/2014,,Norwich,Liverpool,2,3,A,0,2,A,A Marriner,13,14,5,6,8,3,16,10,3,2,0,0,8.5,5,1.33,,,,,,,,,,,,,0,3
2013-2014_Man City_West Brom,2013-2014,37,21/04/2014,,Man City,West Brom,3,1,H,3,1,H,P Dowd,19,10,6,3,8,2,9,7,1,1,0,0,1.2,7,11,,,,,,,,,,,,,3,0
2013-2014_Fulham_Hull,2013-2014,38,26/04/2014,,Fulham,Hull,2,2,D,0,0,D,L Mason,10,8,3,4,7,2,8,7,1,3,0,0,2.3,3.4,3.4,,,,,,,,,,,,,1,1
2013-2014_Man United_Norwich,2013-2014,38,26/04/2014,,Man United,Norwich,4,0,H,1,0,H,L Probert,25,9,11,2,5,3,13,9,1,1,0,0,1.36,5.25,9.5,,,,,,,,,,,,,3,0
2013-2014_Southampton_Everton,2013-2014,38,26/04/2014,,Southampton,Everton,2,0,H,2,0,H,M Oliver,14,9,4,2,4,7,13,12,0,2,0,0,2.8,3.5,2.6,,,,,,,,,,,,,3,0
2013-2014_Stoke_Tottenham,2013-2014,38,26/04/2014,,Stoke,Tottenham,0,1,A,0,1,A,A Marriner,17,16,3,4,4,3,11,6,1,2,1,0,3.2,3.4,2.38,,,,,,,,,,,,,0,3
2013-2014_Swansea_Aston Villa,2013-2014,38,26/04/2014,,Swansea,Aston Villa,4,1,H,2,1,H,M Clattenburg,11,11,8,3,9,6,9,12,1,3,0,0,1.7,3.75,6,,,,,,,,,,,,,3,0
2013-2014_West Brom_West Ham,2013-2014,38,26/04/2014,,West Brom,West Ham,1,0,H,1,0,H,M Dean,19,9,6,3,7,6,14,8,0,1,0,0,1.91,3.75,4.33,,,,,,,,,,,,,3,0
2013-2014_Crystal Palace_Man City,2013-2014,38,27/04/2014,,Crystal Palace,Man City,0,2,A,0,2,A,H Webb,3,16,2,6,4,8,9,10,3,1,0,0,7.5,5,1.44,,,,,,,,,,,,,0,3
2013-2014_Liverpool_Chelsea,2013-2014,38,27/04/2014,,Liverpool,Chelsea,0,2,A,0,1,A,M Atkinson,26,11,8,4,14,3,9,7,0,4,0,0,1.67,4.2,5.25,,,,,,,,,,,,,0,3
2013-2014_Sunderland_Cardiff,2013-2014,38,27/04/2014,,Sunderland,Cardiff,4,0,H,2,0,H,P Dowd,21,6,7,1,11,5,10,11,5,3,0,1,1.91,3.75,4.33,,,,,,,,,,,,,3,0
2013-2014_Arsenal_Newcastle,2013-2014,38,28/04/2014,,Arsenal,Newcastle,3,0,H,2,0,H,N Swarbrick,20,8,8,3,14,0,9,8,3,2,0,0,1.29,6,12,,,,,,,,,,,,,3,0
2013-2014_Aston Villa_Hull,2013-2014,39,03/05/2014,,Aston Villa,Hull,3,1,H,3,1,H,M Dean,15,7,9,2,8,5,14,9,0,0,0,0,2.5,3.3,3.1,,,,,,,,,,,,,3,0
2013-2014_Everton_Man City,2013-2014,39,03/05/2014,,Everton,Man City,2,3,A,1,2,A,L Probert,9,18,4,6,4,3,3,9,0,3,0,0,5,4,1.75,,,,,,,,,,,,,0,3
2013-2014_Man United_Sunderland,2013-2014,39,03/05/2014,,Man United,Sunderland,0,1,A,0,1,A,H Webb,17,8,2,1,8,0,11,12,2,1,0,0,1.36,5.75,8.5,,,,,,,,,,,,,0,3
2013-2014_Newcastle_Cardiff,2013-2014,39,03/05/2014,,Newcastle,Cardiff,3,0,H,1,0,H,M Atkinson,22,16,6,3,10,6,9,6,1,0,0,0,2.05,3.6,3.8,,,,,,,,,,,,,3,0
2013-2014_Stoke_Fulham,2013-2014,39,03/05/2014,,Stoke,Fulham,4,1,H,1,0,H,C Foy,23,10,8,2,3,5,9,13,0,2,0,0,2.3,3.6,3.25,,,,,,,,,,,,,3,0
